temperature,sterol type,sterol conc,other phosph,tails,satur index,PC conc,ethanol conc,APL,thickness,bending,tilt,zorder,compress
328,chole,30,PE,PO,0.5,75,0,0.7549060000000001,3.869467850894111,12.0078,16.2716,0.258244,28.886950927101026
328,chole,30,PE,PO,0.5,50,0,0.7472709999999999,3.880529553174693,12.2472,17.2407,0.265969,28.865100364488796
298,chole,30,PE,PO,0.5,100,10,0.735813,3.876103754912137,14.146,19.3734,0.29482,39.65632051363948
298,chole,30,PE,PO,0.5,0,10,0.701121,4.017820124102716,15.6432,23.8667,0.336918,46.46900734866766
298,chole,30,PE,PO,0.5,67,10,0.724717,3.9143930615681803,14.3665,20.522,0.306705,42.168788590871586
298,chole,30,PE,PO,0.5,25,10,0.7100759999999999,3.985394303541078,15.0414,22.1919,0.325702,45.02085254353321
298,chole,30,PE,PO,0.5,33,10,0.714256,3.968873520268186,14.8546,21.5441,0.31916,45.43528622759122
298,chole,30,PE,PO,0.5,75,10,0.7277110000000001,3.9015900551355784,14.298,20.0101,0.303357,40.26617425430137
298,chole,30,PE,PO,0.5,50,10,0.720256,3.936554426647465,14.4623,20.4163,0.31169,43.48687057859999
298,chole,30,PE,DP,0.0,33,25,0.644164,4.355643085751517,33.7445,49.3899,0.546181,68.75357053072418
298,chole,30,PE,DP,0.0,33,25,0.644093,4.357336978648316,33.6579,49.095,0.547698,66.52176488887422
298,chole,30,PE,DP,0.0,67,25,0.656397,4.292841867565542,30.3786,42.1371,0.508971,57.90743344781386
298,chole,30,PE,DP,0.0,67,25,0.65672,4.297061235225083,30.4857,42.3826,0.510926,55.72657691320098
298,chole,30,PE,DP,0.0,75,25,,,,,,
298,chole,30,PE,DP,0.0,75,25,0.659748,4.28287008248849,29.8126,41.0787,0.499452,54.317462419180366
298,chole,30,PE,DP,0.0,25,25,0.641412,4.365927737585466,34.1888,50.0639,0.555392,71.9508730205725
298,chole,30,PE,DP,0.0,25,25,0.6413679999999999,4.371723255554738,34.269,50.2296,0.55598,65.6689003833359
298,chole,30,PE,DP,0.0,50,25,0.650309,4.324422356387874,32.1242,45.9108,0.527649,63.38848475004178
298,chole,30,PE,DP,0.0,50,25,0.650071,4.329334863040913,32.0022,45.2499,0.528951,61.97441183917644
298,chole,30,PE,DP,0.0,100,25,0.6686709999999999,4.233230322364548,27.7177,37.375,0.476072,49.297214069395004
298,chole,30,PE,DP,0.0,100,25,0.668783,4.2319287833733235,28.0361,37.2968,0.475095,48.99385291071732
298,chole,30,PE,DP,0.0,0,25,0.6329440000000001,4.410561078510856,37.5533,56.5801,0.584982,81.59508236979653
298,chole,30,PE,DP,0.0,0,25,0.632489,4.412765851073864,37.5522,56.2825,0.585612,72.2125829236164
328,chole,30,PE,DP,0.0,33,15,0.692073,4.1483159382466965,20.784,29.6404,0.408072,35.1336735020117
328,chole,30,PE,DP,0.0,67,15,0.705564,4.08412243072523,19.3907,26.3097,0.381732,29.556072916087416
328,chole,30,PE,DP,0.0,75,15,0.7095600000000001,4.069973041632046,19.0243,25.8333,0.374681,29.119559633811768
328,chole,30,PE,DP,0.0,25,15,0.689667,4.159678565248321,21.3182,30.2157,0.41135,35.20386835698992
328,chole,30,PE,DP,0.0,50,15,0.699695,4.119408856635548,20.0871,27.7186,0.392474,32.43251879225474
328,chole,30,PE,DP,0.0,100,15,0.7197239999999999,4.027682684644745,18.1135,24.0229,0.356716,26.172667369626467
328,chole,30,PE,DP,0.0,0,15,0.679403,4.2039499797126325,22.5408,33.4824,0.435549,40.168100581013555
298,chole,30,PE,DO,1.0,25,20,0.761545,3.7193093197436475,10.7278,15.2744,0.217158,29.957124862028852
298,chole,30,PE,DO,1.0,67,20,0.7813890000000001,3.635920043475469,10.6082,14.1263,0.207995,29.340172007411184
298,chole,30,PE,DO,1.0,50,20,0.7737090000000001,3.6720840705264344,10.4366,14.4851,0.211,29.653426518375795
298,chole,30,PE,DO,1.0,0,20,0.7489790000000001,3.768349906172837,10.7959,16.2993,0.22506,29.28216437681731
298,chole,30,PE,DO,1.0,33,20,0.766385,3.696901210547246,10.505,14.787,0.216392,28.786484878485616
298,chole,30,PE,DO,1.0,75,20,0.7849250000000001,3.6277428229066473,10.4034,13.9674,0.206188,28.856628136228508
298,chole,30,PE,DO,1.0,100,20,0.7957599999999999,3.5874386724472203,10.3924,13.3592,0.199577,27.461797316856934
298,chole,30,PE,DI,2.0,33,25,0.83166,3.4200732523114823,7.58065,10.3098,0.0675289,13.206207873354547
298,chole,30,PE,DI,2.0,75,25,0.8619880000000001,3.3063215927191436,7.60076,9.56239,0.0614466,15.05587406371203
298,chole,30,PE,DI,2.0,0,25,0.802911,3.5249851204984566,7.37723,11.1141,0.0721586,12.20703279828142
298,chole,30,PE,DI,2.0,100,25,0.8755419999999999,3.263505483828606,7.43449,9.51719,0.0593325,14.968939648918965
298,chole,30,PE,DI,2.0,25,25,0.8247140000000001,3.4473290222476507,7.37034,10.5151,0.0682295,13.005768459119658
298,chole,30,PE,DI,2.0,67,25,0.8577830000000001,3.323253358859297,7.50692,9.75827,0.0626693,14.46845107950905
298,chole,30,PE,DI,2.0,50,25,0.84502,3.36743538592291,7.46734,9.95718,0.0649972,14.05800900610387
298,chole,30,PE,PO,0.5,100,5,0.7268760000000001,3.934994995599343,14.5931,19.8259,0.306294,43.01879243215238
298,chole,30,PE,PO,0.5,0,5,0.696018,4.041858710949992,16.2377,24.6274,0.349647,51.59044644953199
298,chole,30,PE,PO,0.5,67,5,0.7175239999999999,3.960269848675672,14.9127,21.2486,0.317383,46.13245825483439
298,chole,30,PE,PO,0.5,25,5,0.704678,4.011380190350852,15.5527,23.2221,0.335125,49.656520614703815
298,chole,30,PE,PO,0.5,33,5,0.707152,3.9981460709369294,15.4774,22.8263,0.333533,47.02663127569845
298,chole,30,PE,PO,0.5,75,5,0.7201949999999999,3.956568423911719,14.7458,20.7722,0.313934,44.11177697563278
298,chole,30,PE,PO,0.5,50,5,0.7124750000000001,3.9827046435779323,14.9783,21.9166,0.325316,46.74655973793699
298,chole,30,PE,DI,2.0,33,30,0.8340770000000001,3.4010914039519484,7.20082,9.92854,0.0636137,11.90208364712312
298,chole,30,PE,DI,2.0,75,30,0.86831,3.276673965875755,7.32741,9.32512,0.0583539,13.28858585937463
298,chole,30,PE,DI,2.0,0,30,0.8045749999999999,3.5163322231478666,7.32601,10.6322,0.0682183,11.193326569430674
298,chole,30,PE,DI,2.0,100,30,0.8869870000000001,3.2196556742728397,7.32503,8.95466,0.0558013,13.265578800983453
298,chole,30,PE,DI,2.0,25,30,0.824721,3.4370903828694246,7.208,10.1766,0.0636582,10.587733499682619
298,chole,30,PE,DI,2.0,67,30,0.863079,3.294725269834913,7.18259,9.43767,0.0595277,13.466263132322895
298,chole,30,PE,DI,2.0,50,30,0.849584,3.3431393150749606,7.28463,9.81689,0.0626782,12.98754755730793
298,chole,30,PE,DO,1.0,25,10,0.749532,3.7813820030073195,11.1099,16.4944,0.234097,36.65266819658083
298,chole,30,PE,DO,1.0,67,10,0.7650180000000001,3.722902209470419,11.0212,15.3309,0.221067,35.82215548554294
298,chole,30,PE,DO,1.0,50,10,0.7585160000000001,3.7448595820298927,11.0861,15.9363,0.226623,34.96626478871782
298,chole,30,PE,DO,1.0,0,10,0.7391639999999999,3.821140525968193,11.4672,17.1118,0.24072,36.779044750052854
298,chole,30,PE,DO,1.0,33,10,0.752711,3.7691556699213287,11.1386,16.2851,0.233384,38.000767430648104
298,chole,30,PE,DO,1.0,75,10,0.7681709999999999,3.7154496629588927,10.8048,14.9672,0.221003,34.610137504843195
298,chole,30,PE,DO,1.0,100,10,0.7759999999999999,3.689064635200733,10.9832,14.4241,0.214113,34.544576737128914
298,chole,30,PE,PO,0.5,100,0,,,,,,
298,chole,30,PE,PO,0.5,0,0,0.691364,4.057812350444522,16.9194,25.4449,0.359995,58.506133259033675
298,chole,30,PE,PO,0.5,67,0,0.708861,4.0141628982698805,15.9303,22.6853,0.331105,51.07474074223341
298,chole,30,PE,PO,0.5,25,0,0.6980970000000001,4.04043779186582,16.3567,24.6125,0.348157,58.02291150714703
298,chole,30,PE,PO,0.5,33,0,0.701095,4.035827688155006,15.827,23.7381,0.343416,56.879270509806894
298,chole,30,PE,PO,0.5,75,0,0.711528,4.007354793077081,15.2893,22.182,0.326196,48.9752024270532
298,chole,30,PE,PO,0.5,50,0,0.704918,4.026725669427332,15.6201,22.9774,0.33737,51.80309214643763
328,chole,30,PE,PO,0.5,100,5,0.772235,3.7865580912431724,11.4371,14.8313,0.241394,23.318407352157482
328,chole,30,PE,PO,0.5,0,5,0.7373860000000001,3.8943375239783293,12.2284,17.9426,0.270726,27.161485902371805
328,chole,30,PE,PO,0.5,67,5,0.7615219999999999,3.8127966032632266,11.646,16.019,0.250081,25.223287706579843
328,chole,30,PE,PO,0.5,25,5,0.745595,3.8617097150204778,11.9358,17.0753,0.263636,26.42171696439439
328,chole,30,PE,PO,0.5,33,5,0.750603,3.8519212158876037,11.9183,16.6512,0.258931,25.489831319297263
328,chole,30,PE,PO,0.5,75,5,0.76508,3.801252612958802,11.7312,15.5156,0.248298,24.00194564740703
328,chole,30,PE,PO,0.5,50,5,0.7549330000000001,3.833078518308497,11.8123,16.4929,0.256016,25.372802863403393
298,chole,30,PE,DP,0.0,33,20,0.640852,4.379965987043029,35.1431,50.669,0.558795,74.10576976542859
298,chole,30,PE,DP,0.0,33,20,0.641219,4.380756740204351,35.0026,50.3884,0.557514,68.97934590586257
298,chole,30,PE,DP,0.0,67,20,0.652173,4.322300871247062,31.8753,44.3252,0.522533,65.29474110764049
298,chole,30,PE,DP,0.0,67,20,0.65259,4.321190032780191,31.712,44.9045,0.520735,61.5149303757978
298,chole,30,PE,DP,0.0,75,20,0.654473,4.313050142348285,30.9519,43.8396,0.514838,63.899499476771375
298,chole,30,PE,DP,0.0,75,20,0.654297,4.3143272389571905,31.2511,44.3476,0.516292,60.63609380423754
298,chole,30,PE,DP,0.0,25,20,0.638313,4.38981069476457,35.919,52.2654,0.566962,77.87629513221756
298,chole,30,PE,DP,0.0,25,20,0.638163,4.394632919338203,35.5652,52.2935,0.566177,72.60840682514574
298,chole,30,PE,DP,0.0,50,20,0.646493,4.348862377552656,32.9482,46.8141,0.539508,70.46815059983625
298,chole,30,PE,DP,0.0,50,20,0.6470210000000001,4.3520720200737415,32.9828,46.8421,0.537699,63.57302988742697
298,chole,30,PE,DP,0.0,100,20,0.66352,4.266307925214992,29.3544,39.7798,0.490064,54.70241251787159
298,chole,30,PE,DP,0.0,100,20,0.663228,4.267119623183397,29.0288,40.1204,0.49056,52.56657739883404
298,chole,30,PE,DP,0.0,0,20,0.630108,4.431477459858215,38.7607,58.2132,0.595647,87.72592387180926
298,chole,30,PE,DP,0.0,0,20,0.629986,4.432600459828571,39.4244,58.7126,0.595713,77.56515759801036
298,chole,10,PE,PI,1.0,50,20,0.720893,3.541114673844831,10.1807,14.522,0.164134,23.703593874265863
298,chole,10,PE,PI,1.0,100,20,0.746027,3.440655314701548,9.8945,13.2784,0.154105,22.114607012269445
298,chole,10,PE,PI,1.0,25,20,0.705927,3.6086194577133988,10.3009,15.5017,0.1706,24.53424348233206
298,chole,10,PE,PI,1.0,67,20,0.7282890000000001,3.5098690538111335,9.92373,14.1108,0.162988,22.450227139464886
298,chole,10,PE,PI,1.0,0,20,0.691519,3.6697114173090952,10.6464,16.3539,0.177494,24.47639254016196
298,chole,10,PE,PI,1.0,75,20,0.7338330000000001,3.4872674906986845,10.004,13.7301,0.157905,22.16029878256323
298,chole,10,PE,PI,1.0,33,20,0.7109829999999999,3.586775905139522,10.2301,14.9388,0.169212,23.297481231074414
298,chole,10,PE,DO,1.0,75,5,0.6964279999999999,3.6866022203806637,11.1831,16.5245,0.204399,36.46194620299473
298,chole,10,PE,DO,1.0,0,5,0.668813,3.7948080579601147,11.9668,19.4122,0.229494,40.5702884562858
298,chole,10,PE,DO,1.0,67,5,0.693621,3.700398928390733,11.5192,16.95,0.206293,37.10192810332606
298,chole,10,PE,DO,1.0,100,5,0.7050190000000001,3.6611058036025277,11.2026,15.8472,0.197258,35.167114347602514
298,chole,10,PE,DO,1.0,25,5,0.678324,3.7510815050523334,11.8724,18.4513,0.221931,39.20428525568296
298,chole,10,PE,DO,1.0,50,5,0.6883410000000001,3.714505824509505,11.5221,17.5468,0.211076,38.19494002946827
298,chole,10,PE,DO,1.0,33,5,0.682554,3.735927458151135,11.7003,17.9882,0.217385,39.81850744097471
298,chole,10,PE,DO,1.0,75,15,0.713977,3.5878964448778596,10.9911,15.1238,0.187895,30.12752585495926
298,chole,10,PE,DO,1.0,0,15,0.678968,3.739454738264314,11.7372,18.3858,0.215824,34.06906981722244
298,chole,10,PE,DO,1.0,67,15,0.709794,3.599930361823624,10.8512,15.5919,0.190615,30.984772558371855
298,chole,10,PE,DO,1.0,100,15,0.724466,3.549978788180919,10.391,14.4895,0.180491,28.85435570180255
298,chole,10,PE,DO,1.0,25,15,0.691686,3.6803114787941915,11.2411,16.9011,0.205641,30.31145352477433
298,chole,10,PE,DO,1.0,50,15,0.702337,3.634553284711629,10.8327,16.1474,0.196978,31.982294811482276
298,chole,10,PE,DO,1.0,33,15,0.6958110000000001,3.665308141233389,11.0682,16.6529,0.201908,31.97882462603841
298,chole,10,PE,DO,1.0,75,25,0.7291970000000001,3.508086942683647,10.244,14.2095,0.175082,24.80142340530517
298,chole,10,PE,DO,1.0,0,25,0.687936,3.68588717842902,11.0972,17.1468,0.201174,26.331939956276976
298,chole,10,PE,DO,1.0,67,25,0.724847,3.5226149280456056,10.4597,14.4539,0.177808,25.23231662605044
298,chole,10,PE,DO,1.0,100,25,0.741553,3.451995750315259,10.0213,13.2416,0.166504,23.810715749326487
298,chole,10,PE,DO,1.0,25,25,0.7013670000000001,3.6275043027602543,10.6941,16.0753,0.192798,26.520902082482866
298,chole,10,PE,DO,1.0,50,25,0.7159409999999999,3.5567467712214444,10.5241,15.1585,0.183994,25.831813487936195
298,chole,10,PE,DO,1.0,33,25,0.706273,3.5992632925121164,10.6495,15.4294,0.187246,26.08491078099066
328,chole,10,PE,PO,0.5,0,15,0.6900419999999999,3.747601513719772,11.4548,16.5837,0.222495,20.854110335554452
328,chole,10,PE,PO,0.5,67,15,0.7243580000000001,3.5992434027008287,10.5416,13.8721,0.201391,17.922209781541305
328,chole,10,PE,PO,0.5,33,15,0.7073189999999999,3.6708916073696045,10.8735,15.0621,0.210627,18.621773256795255
328,chole,10,PE,PO,0.5,75,15,0.729732,3.5779293563095607,10.2739,13.8723,0.197518,16.604629946653873
328,chole,10,PE,PO,0.5,25,15,0.7018510000000001,3.691544457952162,11.1221,15.6161,0.214979,19.273821254967412
328,chole,10,PE,PO,0.5,100,15,0.7399979999999999,3.544851308648692,10.321,13.0756,0.189062,15.99245285146336
328,chole,10,PE,PO,0.5,50,15,0.716051,3.633926417944995,10.5307,14.3978,0.203331,18.157399064071175
298,chole,10,PE,DI,2.0,100,10,0.789676,3.267596679736023,8.00698,10.8636,0.049773,20.307217492085655
298,chole,10,PE,DI,2.0,0,10,0.735985,3.4554487970993186,8.34622,13.4745,0.0714249,19.90744324813599
298,chole,10,PE,DI,2.0,67,10,0.7739510000000001,3.3123937505003838,8.09997,11.4115,0.0558226,19.851073858249016
298,chole,10,PE,DI,2.0,75,10,0.778566,3.300857224903176,8.00781,11.2861,0.0536597,20.319067949729703
298,chole,10,PE,DI,2.0,25,10,0.751263,3.398499043505133,8.32714,12.4099,0.0646481,19.96338811135493
298,chole,10,PE,DI,2.0,33,10,0.756964,3.377684524032233,7.95764,12.1894,0.0628773,19.73320730822436
298,chole,10,PE,DI,2.0,50,10,0.765459,3.3430667813921353,8.05889,11.7121,0.0595699,20.77933740408532
298,chole,10,PE,DI,2.0,100,20,0.8148860000000001,3.155561403561098,7.66125,10.0493,0.0435879,15.905082052751114
298,chole,10,PE,DI,2.0,0,20,0.74895,3.3909249451841,7.96821,12.1582,0.0601847,14.550060612779621
298,chole,10,PE,DI,2.0,67,20,0.794841,3.2172470072599815,7.61881,10.5251,0.0459442,15.452253800074319
298,chole,10,PE,DI,2.0,75,20,0.800666,3.196791527238794,7.46807,10.4569,0.0463385,15.74081022690513
298,chole,10,PE,DI,2.0,25,20,0.7670480000000001,3.322855595636465,7.8445,11.2065,0.053111,15.263566542077562
298,chole,10,PE,DI,2.0,33,20,0.7735150000000001,3.2934729757633647,7.62115,11.205,0.0543023,15.954355994740128
298,chole,10,PE,DI,2.0,50,20,0.785543,3.251923584930772,7.55102,10.7818,0.0486063,15.583144135367831
328,chole,10,PE,PO,0.5,0,25,0.698276,3.6903530015447075,10.8104,15.6559,0.210003,16.880163507388893
328,chole,10,PE,PO,0.5,67,25,0.742167,3.5029249760669074,9.68043,12.8745,0.184829,13.772758367254784
328,chole,10,PE,PO,0.5,33,25,0.720894,3.596649807288678,10.3147,13.8085,0.197366,15.144893765246058
328,chole,10,PE,PO,0.5,75,25,0.7483190000000001,3.488106284238519,9.71229,12.7085,0.182351,13.858960512687625
328,chole,10,PE,PO,0.5,25,25,0.7144820000000001,3.616543308671023,10.3318,14.4584,0.200404,16.123977567279383
328,chole,10,PE,PO,0.5,100,25,0.7616710000000001,3.4318044332092263,9.68204,11.9853,0.177197,13.244889165697728
328,chole,10,PE,PO,0.5,50,25,0.7323909999999999,3.55081898013902,10.0865,13.5728,0.189851,14.54701093996736
298,chole,10,PE,DP,0.0,67,0,0.488807,4.992678381990395,119.023,169.214,0.896177,370.4550744095895
298,chole,10,PE,DP,0.0,67,0,0.508391,4.885970176478793,74.9936,182.152,0.81654,2.7412877176260664
298,chole,10,PE,DP,0.0,0,0,0.484215,4.9529879915541954,122.019,219.236,0.911064,483.3248914617347
298,chole,10,PE,DP,0.0,0,0,0.48771500000000007,4.937191622384205,115.163,217.929,0.898183,61.29395791942413
298,chole,10,PE,DP,0.0,100,0,0.490871,5.015128710527556,0.20372,157.045,0.890296,336.87579613297817
298,chole,10,PE,DP,0.0,100,0,0.585684,4.381222181394328,29.489,41.2926,0.481327,45.3507446329179
298,chole,10,PE,DP,0.0,25,0,0.48518300000000003,4.973143639984087,125.047,215.192,0.908773,418.28525091077285
298,chole,10,PE,DP,0.0,25,0,0.49304400000000004,4.941267699317798,111.593,208.863,0.882238,59.16375986322604
298,chole,10,PE,DP,0.0,33,0,0.486301,4.977047022106696,120.967,200.343,0.905539,422.09019307514114
298,chole,10,PE,DP,0.0,33,0,0.49286900000000006,4.954019240992096,112.113,211.299,0.885983,41.39115439263158
298,chole,10,PE,DP,0.0,75,0,0.489281,4.998368468048788,122.013,176.872,0.896708,350.00808025183727
298,chole,10,PE,DP,0.0,75,0,0.57653,4.426569480694916,32.335,46.8278,0.512505,42.479908896585954
298,chole,10,PE,DP,0.0,50,0,0.486945,4.997502994373654,124.151,195.881,0.903873,394.08170880728346
298,chole,10,PE,DP,0.0,50,0,0.49077,4.9623465944505725,107.3,170.258,0.887545,19.46879234952
298,chole,10,PE,PO,0.5,0,25,0.655838,3.858373062189024,13.7063,20.3918,0.270783,31.807293826467507
298,chole,10,PE,PO,0.5,67,25,0.69328,3.67752310279133,12.008,16.8702,0.231523,26.49521693911595
298,chole,10,PE,PO,0.5,33,25,0.675528,3.761881807282247,12.6477,18.166,0.247674,28.690329043835302
298,chole,10,PE,PO,0.5,75,25,0.698254,3.6568258168716277,11.7424,16.1614,0.230599,25.416319468723877
298,chole,10,PE,PO,0.5,25,25,0.670052,3.7929802922501246,13.0098,18.5838,0.254448,28.449057690109797
298,chole,10,PE,PO,0.5,100,25,0.711604,3.5983833704280066,11.467,15.114,0.21761,23.610197846105862
298,chole,10,PE,PO,0.5,50,25,0.683502,3.720196930558796,12.5111,17.2331,0.240977,28.774678016860438
298,chole,10,PE,PI,1.0,50,0,0.6881780000000001,3.7256472866543646,11.2969,17.1785,0.187714,36.385246909045506
298,chole,10,PE,PI,1.0,100,0,0.7032290000000001,3.6883541094847914,11.0359,15.9437,0.177457,34.86098307891885
298,chole,10,PE,PI,1.0,25,0,0.679745,3.7461468010362147,11.5104,18.1768,0.193563,38.58965807883
298,chole,10,PE,PI,1.0,67,0,0.692968,3.708596464042394,11.0845,16.8775,0.184582,37.941936870734025
298,chole,10,PE,PI,1.0,0,0,0.670491,3.773413922290583,11.9072,18.9585,0.199925,39.83360876177873
298,chole,10,PE,PI,1.0,75,0,0.696345,3.703258527729645,11.0337,16.2216,0.181746,36.76113961190892
298,chole,10,PE,PI,1.0,33,0,0.682837,3.737611768671133,11.3975,17.5297,0.191724,37.38673512215846
328,chole,10,PE,PO,0.5,0,20,0.694909,3.722840509456514,11.1609,15.875,0.21609,18.317536066213204
328,chole,10,PE,PO,0.5,67,20,0.7340439999999999,3.550532209784702,10.0936,13.5806,0.192483,15.862892990522763
328,chole,10,PE,PO,0.5,33,20,0.714578,3.6303391008384054,10.3432,14.7123,0.202536,16.786349197068976
328,chole,10,PE,PO,0.5,75,20,0.73836,3.53486858433833,10.1365,13.123,0.190455,14.974216427616161
328,chole,10,PE,PO,0.5,25,20,0.70977,3.648897617347682,10.5088,14.8478,0.206261,17.640996809333952
328,chole,10,PE,PO,0.5,100,20,0.751974,3.489362936936203,9.85502,12.5035,0.181918,14.507325019952026
328,chole,10,PE,PO,0.5,50,20,0.725002,3.5886196835257884,10.3467,13.828,0.196148,16.258460260294004
298,chole,10,PE,PI,1.0,50,30,0.7321259999999999,3.475091600812849,9.72291,13.4521,0.153839,19.161839039508322
298,chole,10,PE,PI,1.0,100,30,0.76323,3.3560635866294035,9.41866,12.4333,0.143776,17.578527675424642
298,chole,10,PE,PI,1.0,25,30,0.7147880000000001,3.5613103350672404,9.7436,14.3931,0.160396,20.86254815770526
298,chole,10,PE,PI,1.0,67,30,0.74321,3.4364460847419807,9.45789,13.0086,0.15084,18.84303654198838
298,chole,10,PE,PI,1.0,0,30,0.6988970000000001,3.6279263318006265,10.2625,15.2396,0.166667,20.66430878158257
298,chole,10,PE,PI,1.0,75,30,0.7481180000000001,3.4176430315431254,9.68096,12.9383,0.15079,19.331950430817383
298,chole,10,PE,PI,1.0,33,30,0.719786,3.535117177894218,9.79128,14.2546,0.159888,19.22546830278758
328,chole,10,PE,DP,0.0,67,30,0.685605,3.7761701640397476,13.6744,18.0206,0.26844,15.217450379954066
328,chole,10,PE,DP,0.0,0,30,0.633261,4.036121150752045,18.1098,25.6053,0.34246,22.581176027032797
328,chole,10,PE,DP,0.0,100,30,0.710809,3.655341107626473,12.4106,15.5169,0.242171,13.439031784132634
328,chole,10,PE,DP,0.0,25,30,0.6526510000000001,3.9380782286306655,15.8707,22.0985,0.308945,19.798925341296172
328,chole,10,PE,DP,0.0,33,30,0.6601300000000001,3.903350075104541,15.332,20.9418,0.297479,18.997584028001633
328,chole,10,PE,DP,0.0,75,30,0.6923779999999999,3.7396445614356786,13.1999,17.1252,0.259148,14.880985455571992
328,chole,10,PE,DP,0.0,50,30,0.672405,3.83740463213282,14.2073,19.2773,0.281225,17.22922990418714
298,chole,10,PE,PI,1.0,50,25,0.727693,3.5088881763580275,10.0833,14.0179,0.159427,21.30333737035915
298,chole,10,PE,PI,1.0,100,25,0.7548640000000001,3.398904342989983,9.76299,12.8649,0.14824,18.888995052957124
298,chole,10,PE,PI,1.0,25,25,0.7111419999999999,3.5755796209892665,10.1778,14.8918,0.166371,21.679639825252917
298,chole,10,PE,PI,1.0,67,25,0.736819,3.4674354095279014,9.9063,13.6058,0.156309,20.295693696810048
298,chole,10,PE,PI,1.0,0,25,0.695793,3.6415990645775373,10.2581,15.7879,0.173525,22.98670806783782
298,chole,10,PE,PI,1.0,75,25,0.7421930000000001,3.4460105721222725,9.78881,13.1804,0.153179,20.278208027830924
298,chole,10,PE,PI,1.0,33,25,0.715535,3.559033480754728,10.0237,14.5895,0.163306,21.350662700121546
328,chole,10,PE,DP,0.0,67,5,0.641054,4.064499960854498,17.7284,24.374,0.336559,26.646095038380597
328,chole,10,PE,DP,0.0,0,5,0.609842,4.205873957237909,22.3229,32.4087,0.403481,35.345486458412196
328,chole,10,PE,DP,0.0,100,5,0.6551720000000001,4.000824208966055,16.4993,21.8389,0.312017,23.989245481982277
328,chole,10,PE,DP,0.0,25,5,0.622266,4.150471637243456,20.0917,28.8579,0.374404,31.531127149601502
328,chole,10,PE,DP,0.0,33,5,0.625789,4.134884442930925,19.2998,28.1372,0.367066,30.001245147351487
328,chole,10,PE,DP,0.0,75,5,0.645222,4.045070458166908,17.3133,23.6558,0.32859,25.511346006260037
328,chole,10,PE,DP,0.0,50,5,0.6345230000000001,4.09111868655755,18.4584,26.56,0.349184,29.04176266280161
328,chole,10,PE,DP,0.0,67,0,0.632102,4.1285418163299,18.8372,26.4201,0.354029,31.685906488560974
328,chole,10,PE,DP,0.0,0,0,0.603838,4.2375491241563275,23.4334,34.8453,0.42114,39.460027303292186
328,chole,10,PE,DP,0.0,100,0,0.643305,4.091587752226978,17.6524,24.0782,0.333446,27.57696777532611
328,chole,10,PE,DP,0.0,25,0,0.61485,4.189905088002682,21.2161,31.3462,0.390939,36.175183142584984
328,chole,10,PE,DP,0.0,33,0,0.61795,4.180814210765092,20.8639,30.1031,0.384669,35.247606896219466
328,chole,10,PE,DP,0.0,75,0,0.634483,4.119359645431636,18.556,25.68,0.348729,29.2692303846294
328,chole,10,PE,DP,0.0,50,0,0.625619,4.157605455504587,19.6456,27.9497,0.367839,32.8349675362161
298,chole,10,PE,PI,1.0,50,15,0.7128709999999999,3.5870863692386266,10.3981,14.9891,0.169985,25.460640380528375
298,chole,10,PE,PI,1.0,100,15,0.7355889999999999,3.496170491449387,10.0862,13.7228,0.15961,24.117055960573115
298,chole,10,PE,PI,1.0,25,15,0.699041,3.6467269755453806,10.7276,15.8826,0.176518,26.156488997413703
298,chole,10,PE,PI,1.0,67,15,0.721379,3.551300915466161,10.4045,14.6811,0.16546,24.49355792077299
298,chole,10,PE,PI,1.0,0,15,0.6868420000000001,3.6985614927400796,10.7807,16.9966,0.183498,28.038747107749685
298,chole,10,PE,PI,1.0,75,15,0.724114,3.5378884723375137,10.1761,14.6539,0.165579,25.047682487426936
298,chole,10,PE,PI,1.0,33,15,0.704381,3.6211141245082494,10.3768,15.5567,0.174799,26.306620542176294
298,chole,10,PE,PO,0.5,0,15,0.6461190000000001,3.914350685360212,14.4526,22.0141,0.288086,37.274981958704124
298,chole,10,PE,PO,0.5,67,15,0.678362,3.763235478990758,12.874,18.0642,0.249844,31.69261052244799
298,chole,10,PE,PO,0.5,33,15,0.6630419999999999,3.8315425463589143,13.3735,19.7152,0.264988,34.13909609019157
298,chole,10,PE,PO,0.5,75,15,0.68337,3.7472577137462153,12.7087,17.354,0.245749,30.84180363676346
298,chole,10,PE,PO,0.5,25,15,0.659037,3.855812366359171,13.5507,20.3157,0.270181,33.7575413251302
298,chole,10,PE,PO,0.5,100,15,0.694196,3.701321183568556,12.3129,16.5595,0.235348,28.450962462538865
298,chole,10,PE,PO,0.5,50,15,0.6704600000000001,3.800065732306585,12.9631,18.7994,0.257434,32.47141137808265
298,chole,10,PE,DI,2.0,100,15,0.802453,3.207341771404522,7.68349,10.4065,0.0459528,17.94533872015114
298,chole,10,PE,DI,2.0,0,15,0.7418429999999999,3.419601889493137,8.15835,12.673,0.06603,16.665461786038545
298,chole,10,PE,DI,2.0,67,15,0.784635,3.266404544475801,7.93986,10.8264,0.0518737,17.641489595097614
298,chole,10,PE,DI,2.0,75,15,0.7893640000000001,3.2456609487570347,7.79696,11.0138,0.0511489,17.060865923642705
298,chole,10,PE,DI,2.0,25,15,0.7594240000000001,3.364944050740256,7.9925,11.9995,0.0601341,17.115227933940265
